蕓,1 3 1 ,1 3 1 ,1 1 1 1 ,4 4 4 4 ,0.3515625 0.3515625 0.3671875 0.37109375 
髄,4 4 5 ,4 4 5 ,3 1 3 3 ,2 4 3 3 ,0.421875 0.421875 0.3359375 0.4921875 
傓,3 5 4 ,3 5 4 ,2 1 2 2 ,1 1 3 2 ,0.20703125 0.27734375 0.390625 0.6015625 
黧,6 5 1 ,6 5 1 ,3 3 1 1 ,3 4 3 4 ,0.421875 0.41015625 0.35546875 0.43359375 
堷,3 1 2 ,3 1 2 ,2 2 2 1 ,1 1 2 3 ,0.3515625 0.3671875 0.30078125 0.484375 
枥,3 5 4 ,3 5 4 ,2 1 2 2 ,2 0 2 1 ,0.41015625 0.375 0.25 0.44140625 
橧,4 4 2 ,4 4 2 ,2 2 2 1 ,2 0 2 4 ,0.32421875 0.25 0.51171875 0.62109375 
痘,2 3 3 ,2 3 3 ,2 0 2 1 ,1 1 3 2 ,0.21875 0.33203125 0.25 0.4140625 
椛,3 6 5 ,3 6 5 ,2 2 2 4 ,2 0 2 1 ,0.390625 0.3125 0.484375 0.46484375 
屷,5 5 4 ,5 5 4 ,3 2 3 2 ,0 1 1 1 ,0.453125 0.31640625 0.3671875 0.45703125 
鴄,4 5 7 ,4 5 7 ,4 1 3 5 ,1 1 4 4 ,0.5234375 0.47265625 0.36328125 0.54296875 
稿,2 1 6 ,2 1 6 ,2 1 3 3 ,3 1 3 4 ,0.34765625 0.2890625 0.3125 0.57421875 
椺,4 5 5 ,4 5 5 ,2 2 2 3 ,2 1 2 1 ,0.3515625 0.3125 0.34765625 0.33984375 
屦,5 6 3 ,5 6 3 ,3 2 3 1 ,3 1 3 3 ,0.4921875 0.3125 0.4609375 0.44921875 
綷,4 6 4 ,4 6 4 ,2 2 3 1 ,2 2 2 2 ,0.29296875 0.4921875 0.25 0.0 
銁,4 4 5 ,4 4 5 ,3 2 4 2 ,4 2 2 2 ,0.40234375 0.5625 0.296875 0.53515625 
糴,6 4 4 ,6 4 4 ,2 4 4 1 ,1 2 4 1 ,0.3671875 0.453125 0.453125 0.515625 
琂,1 2 3 ,1 2 3 ,1 0 2 1 ,2 1 3 3 ,0.390625 0.33203125 0.3125 0.41015625 
葘,3 3 1 ,3 3 1 ,2 2 1 1 ,4 4 2 3 ,0.3359375 0.5 0.38671875 0.5078125 
裧,4 5 2 ,4 5 2 ,2 3 1 1 ,1 1 1 1 ,0.3828125 0.25 0.2421875 0.37109375 
莅,2 3 3 ,2 3 3 ,1 1 2 2 ,2 0 2 1 ,0.3125 0.375 0.3125 0.34765625 
苉,2 3 3 ,2 3 3 ,1 1 2 1 ,2 2 2 2 ,0.25 0.421875 0.25 0.25390625 
焬,4 2 5 ,4 2 5 ,4 1 3 3 ,1 1 3 3 ,0.2890625 0.33203125 0.4921875 0.5078125 
彽,3 3 5 ,3 3 5 ,2 1 2 3 ,2 0 2 1 ,0.296875 0.3125 0.2890625 0.55078125 
鞨,3 4 5 ,3 4 5 ,1 2 1 4 ,2 1 4 4 ,0.52734375 0.390625 0.5546875 0.58984375 
峲,1 3 5 ,1 3 5 ,0 1 3 3 ,2 1 2 2 ,0.31640625 0.28125 0.421875 0.5234375 
掛,3 4 3 ,3 4 3 ,2 2 2 2 ,2 2 1 1 ,0.4921875 0.453125 0.1875 0.1875 
瞚,4 5 3 ,4 5 3 ,3 1 3 1 ,1 1 3 3 ,0.50390625 0.484375 0.375 0.49609375 
褲,3 6 5 ,3 6 5 ,2 1 2 3 ,1 2 2 1 ,0.3828125 0.3125 0.265625 0.3125 
柅,3 6 4 ,3 6 4 ,2 1 2 2 ,2 0 2 2 ,0.48046875 0.375 0.3984375 0.41796875 
穎,3 4 3 ,3 4 3 ,2 1 2 1 ,3 1 3 2 ,0.390625 0.38671875 0.31640625 0.40234375 
楆,2 3 3 ,2 3 3 ,2 1 2 2 ,2 0 1 3 ,0.4453125 0.375 0.3671875 0.33984375 
搌,2 4 4 ,2 4 4 ,2 1 2 2 ,2 2 3 2 ,0.4921875 0.4921875 0.4453125 0.40625 
亜,2 4 2 ,2 4 2 ,1 1 1 1 ,2 2 2 2 ,0.328125 0.3125 0.3515625 0.3125 
謌,3 2 5 ,3 2 5 ,1 3 3 3 ,3 3 2 2 ,0.43359375 0.41015625 0.4296875 0.390625 
羲,1 3 4 ,1 3 4 ,1 1 2 3 ,5 4 4 3 ,0.20703125 0.30078125 0.25 0.546875 
県,3 2 3 ,3 2 3 ,2 1 2 2 ,0 2 4 3 ,0.2734375 0.3671875 0.5234375 0.41015625 
擱,5 6 5 ,5 6 5 ,2 3 2 3 ,2 1 3 4 ,0.3984375 0.3828125 0.60546875 0.59375 
澡,2 2 3 ,2 2 3 ,1 1 2 2 ,1 2 3 3 ,0.26171875 0.33203125 0.38671875 0.296875 
蚣,3 5 4 ,3 5 4 ,1 2 2 2 ,1 1 2 1 ,0.296875 0.40234375 0.31640625 0.49609375 
彻,5 4 4 ,5 4 4 ,3 2 2 3 ,2 0 1 2 ,0.328125 0.25 0.41796875 0.46875 
呹,3 3 3 ,3 3 3 ,3 1 1 2 ,1 1 1 2 ,0.44921875 0.2265625 0.109375 0.38671875 
鏶,4 3 4 ,4 3 4 ,3 1 4 1 ,3 3 2 2 ,0.390625 0.4921875 0.2578125 0.36328125 
妩,2 3 4 ,2 3 4 ,1 1 1 3 ,1 1 2 1 ,0.4296875 0.37890625 0.25390625 0.51171875 
攅,3 2 3 ,3 2 3 ,2 2 2 1 ,2 1 3 5 ,0.3984375 0.4140625 0.4921875 0.54296875 
豅,5 4 4 ,5 4 4 ,3 3 3 2 ,2 2 2 1 ,0.2421875 0.38671875 0.453125 0.59375 
螐,5 4 7 ,5 4 7 ,4 2 3 5 ,1 2 3 3 ,0.34375 0.39453125 0.328125 0.51953125 
鷰,3 1 1 ,3 1 1 ,2 2 1 0 ,3 5 3 7 ,0.32421875 0.31640625 0.41796875 0.51171875 
榎,3 5 4 ,3 5 4 ,2 1 3 2 ,2 0 4 4 ,0.4921875 0.375 0.40625 0.39453125 
謯,1 3 4 ,1 3 4 ,1 1 3 1 ,3 2 4 5 ,0.421875 0.40625 0.40625 0.5859375 
蒰,2 5 5 ,2 5 5 ,1 1 3 2 ,4 4 2 2 ,0.328125 0.34375 0.28515625 0.41796875 
橈,2 5 4 ,2 5 4 ,2 1 1 3 ,2 0 3 2 ,0.44140625 0.3125 0.265625 0.5234375 
嵊,4 7 6 ,4 7 6 ,4 1 4 3 ,0 1 2 1 ,0.328125 0.3046875 0.45703125 0.328125 
砱,3 2 4 ,3 2 4 ,2 2 3 2 ,2 1 1 3 ,0.36328125 0.3203125 0.09765625 0.1328125 
癬,5 5 3 ,5 5 3 ,3 2 2 2 ,2 1 3 2 ,0.25 0.390625 0.359375 0.35546875 
躳,4 1 4 ,4 1 4 ,2 2 3 2 ,4 4 2 2 ,0.421875 0.40234375 0.4765625 0.44140625 
搁,4 4 5 ,4 4 5 ,2 2 2 3 ,2 1 3 4 ,0.375 0.38671875 0.4453125 0.5390625 
誕,2 4 4 ,2 4 4 ,1 2 3 2 ,3 2 1 2 ,0.42578125 0.44140625 0.4140625 0.375 
胜,3 3 3 ,3 3 3 ,3 1 2 1 ,2 2 1 2 ,0.33984375 0.40234375 0.125 0.375 
雷,3 0 1 ,3 0 1 ,2 2 1 1 ,4 3 4 3 ,0.5078125 0.44921875 0.50390625 0.5390625 
憦,4 3 3 ,4 3 3 ,3 2 1 2 ,1 0 3 3 ,0.26171875 0.25 0.453125 0.44140625 
懅,4 2 5 ,4 2 5 ,3 1 3 3 ,1 1 4 2 ,0.359375 0.3125 0.4375 0.359375 
蚉,2 1 1 ,2 1 1 ,1 1 1 1 ,2 3 2 4 ,0.23828125 0.39453125 0.2578125 0.51171875 
鉹,5 3 6 ,5 3 6 ,3 3 4 3 ,4 2 2 2 ,0.3671875 0.41796875 0.3828125 0.16796875 
筸,4 2 1 ,4 2 1 ,2 2 1 1 ,5 3 3 3 ,0.37890625 0.29296875 0.375 0.3125 
蓮,2 4 2 ,2 4 2 ,1 1 1 1 ,1 1 3 4 ,0.3515625 0.4375 0.3125 0.43359375 
賆,3 3 4 ,3 3 4 ,3 1 2 2 ,3 3 1 1 ,0.33203125 0.27734375 0.421875 0.375 
騛,7 3 10 ,7 3 10 ,3 5 6 5 ,1 3 2 1 ,0.69140625 0.44921875 0.51953125 0.4921875 
棪,2 6 3 ,2 6 3 ,1 1 1 2 ,2 0 1 1 ,0.390625 0.3125 0.24609375 0.3828125 
聚,4 4 3 ,4 4 3 ,2 2 2 2 ,4 3 2 3 ,0.57421875 0.4296875 0.4921875 0.34765625 
节,2 2 2 ,2 2 2 ,1 1 1 1 ,2 0 2 1 ,0.3125 0.0 0.3125 0.1953125 
鍖,4 2 6 ,4 2 6 ,2 2 4 3 ,2 1 3 3 ,0.33203125 0.57421875 0.44140625 0.375 
符,4 2 3 ,4 2 3 ,2 2 2 2 ,3 0 2 1 ,0.37890625 0.375 0.30859375 0.34375 
鑐,4 2 7 ,4 2 7 ,2 2 4 3 ,3 3 4 2 ,0.40625 0.4765625 0.375 0.5546875 
氺,3 1 3 ,3 1 3 ,2 2 2 2 ,1 2 1 1 ,0.1953125 0.2265625 0.26171875 0.203125 
阊,3 3 3 ,3 3 3 ,2 2 2 2 ,2 2 2 3 ,0.32421875 0.515625 0.46484375 0.6171875 
誻,2 2 3 ,2 2 3 ,0 2 3 1 ,3 3 1 3 ,0.49609375 0.45703125 0.25 0.4453125 
仕,2 3 2 ,2 3 2 ,1 1 1 1 ,1 0 1 1 ,0.13671875 0.375 0.0 0.3125 
庌,1 3 3 ,1 3 3 ,1 0 2 2 ,2 2 2 1 ,0.3046875 0.40234375 0.3125 0.22265625 
廇,2 4 4 ,2 4 4 ,2 1 2 2 ,1 1 2 4 ,0.2734375 0.29296875 0.25 0.5390625 
饙,4 3 4 ,4 3 4 ,4 1 3 2 ,3 4 3 3 ,0.32421875 0.40234375 0.296875 0.48828125 
誔,2 3 4 ,2 3 4 ,1 2 3 2 ,3 3 2 2 ,0.40234375 0.4296875 0.4375 0.375 
僴,5 5 5 ,5 5 5 ,2 3 3 3 ,1 0 2 3 ,0.2890625 0.25 0.609375 0.51171875 
渢,3 5 6 ,3 5 6 ,2 2 2 4 ,0 1 2 1 ,0.296875 0.484375 0.44140625 0.56640625 
躛,4 5 2 ,4 5 2 ,2 2 1 2 ,2 3 3 5 ,0.3359375 0.3125 0.30078125 0.421875 
畁,3 1 2 ,3 1 2 ,2 2 1 1 ,3 3 3 2 ,0.25390625 0.29296875 0.29296875 0.125 
蟪,4 4 5 ,4 4 5 ,4 1 2 3 ,1 2 4 3 ,0.41015625 0.36328125 0.38671875 0.45703125 
企,2 2 2 ,2 2 2 ,1 1 2 1 ,1 1 1 2 ,0.00390625 0.39453125 0.0078125 0.21875 
敭,4 3 4 ,4 3 4 ,2 2 3 2 ,4 3 2 1 ,0.4453125 0.375 0.25390625 0.421875 
猽,2 3 2 ,2 3 2 ,2 1 2 1 ,2 1 3 3 ,0.43359375 0.40625 0.42578125 0.38671875 
閡,2 4 4 ,2 4 4 ,1 1 2 2 ,4 3 4 3 ,0.609375 0.50390625 0.5703125 0.609375 
彩,4 2 4 ,4 2 4 ,3 2 3 2 ,3 1 2 2 ,0.42578125 0.23046875 0.3203125 0.19140625 
轅,2 5 4 ,2 5 4 ,1 1 1 3 ,1 1 3 2 ,0.421875 0.39453125 0.25 0.40234375 
虽,1 3 2 ,1 3 2 ,1 1 2 1 ,3 2 3 2 ,0.33984375 0.3828125 0.359375 0.51953125 
殮,2 6 3 ,2 6 3 ,2 1 2 2 ,3 1 3 2 ,0.4140625 0.34375 0.19921875 0.40625 
冭,2 3 1 ,2 3 1 ,1 1 1 0 ,2 1 2 1 ,0.34765625 0.0859375 0.375 0.0078125 
岄,5 5 5 ,5 5 5 ,3 2 3 2 ,0 1 2 2 ,0.47265625 0.359375 0.40625 0.45703125 
耪,3 2 5 ,3 2 5 ,1 2 3 2 ,3 2 2 3 ,0.44921875 0.4140625 0.36328125 0.4296875 
沚,2 2 3 ,2 2 3 ,1 1 2 1 ,1 1 1 1 ,0.28125 0.37890625 0.0 0.3125 
鏛,4 2 6 ,4 2 6 ,3 1 4 2 ,3 2 3 2 ,0.3828125 0.51953125 0.38671875 0.34375 
噿,6 3 4 ,6 3 4 ,3 4 2 2 ,0 0 4 3 ,0.5625 0.23828125 0.59765625 0.2578125 
盽,3 3 3 ,3 3 3 ,2 1 2 1 ,1 1 2 1 ,0.44921875 0.48828125 0.25 0.0 
鹺,2 5 5 ,2 5 5 ,1 1 4 2 ,2 3 3 2 ,0.3125 0.63671875 0.4453125 0.421875 
淎,1 2 2 ,1 2 2 ,1 1 1 1 ,1 1 3 3 ,0.25 0.3125 0.21875 0.26953125 
霽,3 4 1 ,3 4 1 ,2 2 1 1 ,6 4 6 4 ,0.46875 0.3828125 0.52734375 0.33203125 
迩,4 4 2 ,4 4 2 ,2 2 1 1 ,2 1 2 1 ,0.33984375 0.48046875 0.3046875 0.30859375 
衡,2 5 3 ,2 5 3 ,2 1 2 2 ,1 2 2 1 ,0.3359375 0.31640625 0.34375 0.359375 
魋,5 3 5 ,5 3 5 ,3 2 4 2 ,2 2 3 3 ,0.4765625 0.3203125 0.42578125 0.46875 
龎,4 3 4 ,4 3 4 ,3 2 3 2 ,4 1 4 4 ,0.37109375 0.3828125 0.375 0.5234375 
簾,3 3 4 ,3 3 4 ,2 1 2 2 ,4 4 4 4 ,0.3515625 0.42578125 0.3203125 0.38671875 
椓,2 5 4 ,2 5 4 ,2 1 2 3 ,2 1 2 0 ,0.453125 0.375 0.21875 0.21875 
儀,2 5 4 ,2 5 4 ,1 1 2 3 ,1 0 3 1 ,0.2734375 0.3125 0.44921875 0.625 
垴,1 4 5 ,1 4 5 ,1 0 2 3 ,1 1 2 2 ,0.3515625 0.39453125 0.3125 0.578125 
侔,3 3 2 ,3 3 2 ,2 1 2 1 ,1 0 3 2 ,0.25390625 0.375 0.18359375 0.125 
愢,5 4 5 ,5 4 5 ,3 2 3 3 ,1 0 2 2 ,0.33984375 0.3125 0.3828125 0.4609375 
昿,3 3 5 ,3 3 5 ,3 0 3 2 ,1 2 2 1 ,0.48828125 0.4375 0.25390625 0.5 
拁,5 5 5 ,5 5 5 ,2 3 2 3 ,2 2 1 1 ,0.38671875 0.41015625 0.40625 0.59375 
瘚,5 6 4 ,5 6 4 ,3 2 2 2 ,1 1 3 1 ,0.21484375 0.30859375 0.3359375 0.359375 
隅,5 3 4 ,5 3 4 ,3 2 3 2 ,2 1 3 3 ,0.6640625 0.42578125 0.625 0.578125 
噳,6 4 3 ,6 4 3 ,3 3 2 1 ,0 1 5 4 ,0.48046875 0.14453125 0.3984375 0.4375 
疽,2 3 2 ,2 3 2 ,2 0 2 1 ,1 1 2 3 ,0.2109375 0.3828125 0.3125 0.515625 
脊,4 4 1 ,4 4 1 ,2 2 1 1 ,3 2 3 3 ,0.19921875 0.328125 0.22265625 0.35546875 
匝,2 4 4 ,2 4 4 ,1 1 2 2 ,2 2 2 2 ,0.609375 0.59375 0.375 0.35546875 
幚,3 2 1 ,3 2 1 ,1 2 1 1 ,2 4 3 5 ,0.33203125 0.37109375 0.4453125 0.5234375 
煶,5 2 4 ,5 2 4 ,4 1 3 1 ,1 1 3 3 ,0.41015625 0.30078125 0.4453125 0.25 
眝,4 3 3 ,4 3 3 ,3 1 2 1 ,1 1 3 1 ,0.41796875 0.5 0.31640625 0.0 
惵,5 2 4 ,5 2 4 ,3 2 1 3 ,1 0 3 2 ,0.37109375 0.3125 0.44140625 0.33203125 
謥,3 5 6 ,3 5 6 ,1 2 3 3 ,3 3 4 3 ,0.50390625 0.39453125 0.3359375 0.49609375 
劳,2 1 2 ,2 1 2 ,1 1 1 1 ,2 2 2 2 ,0.234375 0.3359375 0.25 0.30859375 
彡,1 1 1 ,1 1 1 ,1 0 0 1 ,1 2 2 1 ,0.02734375 0.34765625 0.11328125 0.015625 
鉰,4 3 5 ,4 3 5 ,3 2 4 2 ,2 1 3 2 ,0.421875 0.515625 0.484375 0.52734375 
蟘,4 5 4 ,4 5 4 ,2 2 3 1 ,1 3 2 4 ,0.3203125 0.38671875 0.3359375 0.5 
緎,3 6 6 ,3 6 6 ,2 1 3 3 ,2 1 1 1 ,0.30078125 0.45703125 0.453125 0.55859375 
荏,2 2 2 ,2 2 2 ,1 1 1 1 ,2 0 2 2 ,0.2734375 0.3125 0.3125 0.234375 
綿,4 5 6 ,4 5 6 ,3 2 4 3 ,2 1 3 1 ,0.265625 0.48828125 0.3515625 0.31640625 
爷,1 0 2 ,1 0 2 ,1 1 1 1 ,2 1 2 2 ,0.24609375 0.0 0.27734375 0.2265625 
瑁,3 3 3 ,3 3 3 ,2 1 3 1 ,2 1 4 3 ,0.46875 0.36328125 0.55078125 0.6640625 
聧,6 3 2 ,6 3 2 ,3 4 1 1 ,2 2 2 2 ,0.39453125 0.25 0.3515625 0.30078125 
飱,4 3 4 ,4 3 4 ,2 3 2 3 ,2 1 3 3 ,0.37890625 0.35546875 0.18359375 0.43359375 
聱,3 1 1 ,3 1 1 ,1 3 1 1 ,5 1 3 1 ,0.41796875 0.33984375 0.3046875 0.44140625 
悡,3 4 4 ,3 4 4 ,1 3 2 2 ,2 1 0 2 ,0.34765625 0.27734375 0.375 0.32421875 
飩,4 4 4 ,4 4 4 ,3 1 2 2 ,4 3 1 2 ,0.32421875 0.453125 0.25 0.41796875 
踉,4 3 4 ,4 3 4 ,3 2 3 2 ,2 1 2 2 ,0.36328125 0.5 0.30078125 0.390625 
擵,4 4 3 ,4 4 3 ,2 2 2 1 ,2 2 3 3 ,0.37890625 0.42578125 0.37109375 0.25 
筻,4 3 3 ,4 3 3 ,2 2 2 2 ,4 4 3 3 ,0.35546875 0.3359375 0.34765625 0.31640625 
砻,4 1 1 ,4 1 1 ,1 3 1 1 ,2 2 3 3 ,0.24609375 0.37890625 0.3671875 0.390625 
瘩,4 3 2 ,4 3 2 ,3 1 2 1 ,1 1 3 4 ,0.14453125 0.35546875 0.3515625 0.484375 
屒,2 3 5 ,2 3 5 ,1 1 3 3 ,2 1 4 3 ,0.5 0.45703125 0.6015625 0.4609375 
魪,4 3 3 ,4 3 3 ,2 2 1 2 ,2 2 1 0 ,0.41796875 0.3828125 0.21875 0.375 
钝,2 4 3 ,2 4 3 ,1 1 1 2 ,2 2 1 2 ,0.4296875 0.40625 0.25 0.37109375 
席,3 2 4 ,3 2 4 ,2 1 2 2 ,2 1 2 3 ,0.2734375 0.3125 0.3125 0.34375 
輱,3 7 5 ,3 7 5 ,2 1 2 3 ,3 2 1 1 ,0.484375 0.52734375 0.6484375 0.5390625 
鐕,4 4 4 ,4 4 4 ,3 2 4 1 ,3 3 3 3 ,0.40234375 0.48046875 0.4609375 0.5 
馩,2 4 3 ,2 4 3 ,2 1 2 2 ,3 3 3 3 ,0.41796875 0.46875 0.3359375 0.47265625 
忷,7 4 5 ,7 4 5 ,4 3 2 3 ,1 0 1 2 ,0.37109375 0.3125 0.3046875 0.44921875 
糡,5 3 6 ,5 3 6 ,3 2 3 3 ,2 1 3 2 ,0.421875 0.41015625 0.296875 0.45703125 
茪,3 2 3 ,3 2 3 ,2 2 1 2 ,2 2 2 2 ,0.29296875 0.30078125 0.3125 0.44140625 
壓,4 5 2 ,4 5 2 ,2 2 2 1 ,3 3 3 3 ,0.46484375 0.4453125 0.609375 0.54296875 
砖,2 3 4 ,2 3 4 ,1 1 3 2 ,2 1 2 3 ,0.41796875 0.3203125 0.26953125 0.28515625 
紽,4 4 5 ,4 4 5 ,3 1 3 2 ,2 2 1 2 ,0.29296875 0.45703125 0.3515625 0.48046875 
櫭,5 4 3 ,5 4 3 ,2 3 2 1 ,2 1 3 4 ,0.33984375 0.25 0.3125 0.48046875 
扔,3 3 3 ,3 3 3 ,2 2 2 2 ,2 1 2 1 ,0.4296875 0.4375 0.40625 0.484375 
楅,2 3 2 ,2 3 2 ,2 1 2 1 ,2 0 3 3 ,0.33984375 0.25 0.390625 0.47265625 
长,2 1 2 ,2 1 2 ,2 1 1 1 ,1 1 2 2 ,0.25 0.2890625 0.16796875 0.390625 
暨,3 3 1 ,3 3 1 ,2 1 1 1 ,4 4 2 4 ,0.53125 0.359375 0.3359375 0.359375 
敺,4 5 6 ,4 5 6 ,3 1 5 2 ,4 2 1 1 ,0.546875 0.49609375 0.390625 0.3828125 
鼁,2 4 2 ,2 4 2 ,1 1 1 1 ,4 4 4 5 ,0.3515625 0.44140625 0.28515625 0.54296875 
樂,6 5 1 ,6 5 1 ,3 3 1 1 ,2 3 2 3 ,0.29296875 0.3046875 0.34375 0.3359375 
璺,5 1 1 ,5 1 1 ,3 3 1 1 ,4 4 4 3 ,0.484375 0.36328125 0.57421875 0.46484375 
寛,3 1 1 ,3 1 1 ,2 2 1 1 ,4 4 4 4 ,0.34375 0.31640625 0.34375 0.46875 
蒢,2 5 5 ,2 5 5 ,1 1 3 2 ,3 2 3 2 ,0.36328125 0.4609375 0.3125 0.328125 
蕾,1 3 3 ,1 3 3 ,1 1 2 2 ,4 4 4 4 ,0.3671875 0.421875 0.37890625 0.421875 
鰕,5 3 2 ,5 3 2 ,3 3 1 2 ,2 3 3 2 ,0.4375 0.421875 0.36328125 0.48828125 
鞿,5 7 5 ,5 7 5 ,3 3 2 4 ,3 2 2 2 ,0.484375 0.52734375 0.32421875 0.5703125 
葀,1 2 3 ,1 2 3 ,1 0 2 1 ,2 1 3 3 ,0.3515625 0.4140625 0.3125 0.44140625 
紩,3 3 5 ,3 3 5 ,3 1 3 2 ,2 2 1 1 ,0.296875 0.40234375 0.1171875 0.375 
坝,4 4 2 ,4 4 2 ,2 2 1 1 ,1 1 1 1 ,0.375 0.2578125 0.36328125 0.3671875 
葄,1 3 3 ,1 3 3 ,0 1 2 1 ,3 3 2 2 ,0.3125 0.35546875 0.3125 0.234375 
訝,2 2 4 ,2 2 4 ,1 2 2 2 ,3 3 2 2 ,0.46484375 0.39453125 0.4921875 0.3671875 
櫍,5 4 3 ,5 4 3 ,2 3 2 1 ,2 1 2 4 ,0.390625 0.3125 0.44921875 0.484375 
伌,2 5 4 ,2 5 4 ,2 0 2 2 ,1 1 2 2 ,0.26953125 0.3828125 0.3125 0.47265625 
椒,4 6 5 ,4 6 5 ,2 3 3 3 ,2 1 2 2 ,0.4296875 0.3125 0.3515625 0.42578125 
駨,3 5 7 ,3 5 7 ,2 2 5 2 ,1 3 2 3 ,0.4375 0.45703125 0.34375 0.5 
鮋,3 4 4 ,3 4 4 ,2 1 1 3 ,2 2 1 1 ,0.39453125 0.421875 0.33984375 0.5 
嵅,2 3 5 ,2 3 5 ,0 2 3 3 ,2 2 2 1 ,0.34765625 0.35546875 0.32421875 0.51171875 
郕,4 6 6 ,4 6 6 ,2 2 3 3 ,2 2 1 1 ,0.1875 0.38671875 0.4453125 0.265625 
蒳,2 5 6 ,2 5 6 ,1 1 4 3 ,2 2 2 2 ,0.29296875 0.46484375 0.25 0.50390625 
队,3 4 4 ,3 4 4 ,2 1 3 2 ,2 3 0 1 ,0.48828125 0.5 0.0 0.44921875 
蚵,2 6 4 ,2 6 4 ,1 1 3 2 ,1 1 2 2 ,0.37109375 0.4296875 0.4921875 0.4296875 
孟,1 1 4 ,1 1 4 ,1 1 2 2 ,2 2 2 2 ,0.1328125 0.53125 0.2578125 0.4375 
鈰,3 4 6 ,3 4 6 ,2 1 4 3 ,3 2 3 0 ,0.35546875 0.44140625 0.2578125 0.29296875 
嗱,4 3 2 ,4 3 2 ,3 1 1 1 ,1 1 3 3 ,0.40625 0.23828125 0.3125 0.1875 
餱,5 3 4 ,5 3 4 ,4 1 3 1 ,3 3 3 1 ,0.34375 0.4140625 0.30078125 0.3203125 
辩,4 3 3 ,4 3 3 ,2 2 2 2 ,2 1 3 1 ,0.421875 0.33984375 0.40234375 0.375 
雬,3 0 3 ,3 0 3 ,2 2 2 2 ,4 2 4 2 ,0.421875 0.296875 0.44921875 0.37890625 
鯓,4 2 3 ,4 2 3 ,2 2 1 2 ,2 1 3 4 ,0.375 0.37890625 0.27734375 0.44921875 
神,4 5 4 ,4 5 4 ,2 2 2 2 ,2 1 1 1 ,0.3203125 0.3125 0.296875 0.078125 
褣,4 4 3 ,4 4 3 ,2 2 2 2 ,1 1 3 3 ,0.37890625 0.375 0.3671875 0.36328125 
憪,6 6 5 ,6 6 5 ,3 3 2 3 ,1 0 2 3 ,0.27734375 0.25 0.63671875 0.5234375 
藧,2 2 4 ,2 2 4 ,1 1 2 3 ,2 1 3 4 ,0.25390625 0.3828125 0.27734375 0.4140625 
罆,5 3 5 ,5 3 5 ,3 3 4 2 ,2 1 4 3 ,0.4140625 0.484375 0.45703125 0.484375 
猭,2 3 5 ,2 3 5 ,2 1 2 3 ,2 1 3 1 ,0.41796875 0.35546875 0.34375 0.23828125 
恜,3 4 4 ,3 4 4 ,3 1 2 3 ,1 0 1 1 ,0.39453125 0.375 0.44921875 0.58984375 
熠,7 2 3 ,7 2 3 ,4 4 3 1 ,1 1 3 3 ,0.3515625 0.33203125 0.55078125 0.5859375 
莫,0 2 1 ,0 2 1 ,0 0 1 1 ,3 3 3 3 ,0.21875 0.3984375 0.234375 0.42578125 
栠,2 2 3 ,2 2 3 ,1 1 2 2 ,1 2 3 3 ,0.25390625 0.28515625 0.18359375 0.32421875 
巆,7 6 3 ,7 6 3 ,4 4 3 1 ,0 1 4 4 ,0.265625 0.3203125 0.46484375 0.55859375 
阴,4 4 4 ,4 4 4 ,3 2 3 2 ,2 1 2 2 ,0.59375 0.5 0.5703125 0.5390625 
雐,3 3 4 ,3 3 4 ,2 2 3 1 ,2 1 4 4 ,0.19921875 0.30859375 0.44140625 0.37109375 
櫘,3 3 3 ,3 3 3 ,2 2 1 2 ,2 1 4 3 ,0.390625 0.3125 0.53515625 0.3828125 
抷,2 5 2 ,2 5 2 ,1 1 1 1 ,1 1 2 1 ,0.4453125 0.48046875 0.375 0.3125 
蹂,3 4 5 ,3 4 5 ,3 1 2 3 ,3 2 3 1 ,0.41015625 0.41015625 0.42578125 0.37109375 
绬,5 4 2 ,5 4 2 ,3 3 0 2 ,1 2 2 2 ,0.3125 0.3515625 0.5703125 0.3671875 
碶,4 5 3 ,4 5 3 ,2 3 2 1 ,2 1 1 3 ,0.375 0.28515625 0.4609375 0.32421875 
誢,1 3 4 ,1 3 4 ,1 1 2 2 ,3 3 3 1 ,0.4609375 0.4375 0.41796875 0.49609375 
誛,1 2 4 ,1 2 4 ,1 1 2 2 ,3 3 4 3 ,0.5 0.45703125 0.44140625 0.421875 
魦,5 4 3 ,5 4 3 ,2 3 2 1 ,2 2 1 2 ,0.4375 0.3984375 0.15234375 0.0390625 
殾,4 2 3 ,4 2 3 ,2 2 1 2 ,1 4 2 2 ,0.31640625 0.3984375 0.3515625 0.42578125 
邒,3 3 4 ,3 3 4 ,1 2 1 3 ,1 1 1 1 ,0.3125 0.3046875 0.58984375 0.34765625 
瘑,2 4 5 ,2 4 5 ,2 0 3 3 ,1 0 2 3 ,0.18359375 0.32421875 0.25 0.5078125 
髮,2 2 3 ,2 2 3 ,1 1 2 1 ,5 3 4 3 ,0.48828125 0.37109375 0.37109375 0.33203125 
蒖,1 2 2 ,1 2 2 ,1 1 1 1 ,4 4 4 4 ,0.3515625 0.51953125 0.359375 0.55859375 
杞,2 3 3 ,2 3 3 ,1 1 2 2 ,2 0 2 2 ,0.48046875 0.375 0.421875 0.48046875 
馫,2 2 2 ,2 2 2 ,2 1 1 1 ,7 4 6 4 ,0.36328125 0.5703125 0.390625 0.59375 
